1,0,5,52,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,18,27,0,0,0,0,0.3211678832,0.6444444444,0,0,0,0,0,0.0218978102,0,0,0,0,0,1,0,0,1,1,-1,1,0,0,0
2,0,2,55,0,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,19,20,8,0,0,0,0.1583333333,0.1304347826,0,1,1,1,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
2,1,2,98,9,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,73,0,0,0,0,0.0496894410,0.3384615385,0,1,0,0,0,0.1594202899,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
2,1,4,77,3,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,21,49,0,0,0,0,0.0000000000,1.0000000000,1,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1,0
2,0,4,92,0,0,0,0,8,0,0,0,0,8,1,1,0,0,1,0,14,71,0,0,0,0,0.3956043956,0.4500000000,0,1,0,1,0,0.0000000000,0,0,0,0,1,0,0,0,1,-1,0,0,0,0,0
1,0,2,44,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,21,0,0,0,0,0.1951219512,0.6190476190,0,1,0,1,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2,0,3,46,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,23,0,0,0,0,0.0000000000,0.2000000000,1,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
3,1,5,117,4,0,0,0,2,0,3,2,0,16,1,1,0,0,1,0,19,46,44,0,0,0,0.0301624130,0.4117647059,0,1,1,0,1,0.0000000000,0,0,0,0,0,1,0,0,1,-1,-1,-1,0,1,0
5,1,5,109,1,0,0,0,0,0,0,0,0,30,1,1,0,0,1,0,18,84,0,0,1,0,0.0000000000,0.1250000000,1,1,0,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
3,1,2,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,0,0,1.0000000000,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,1,1,0,1,0,-1,0,1,-1,1
1,0,6,80,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,59,0,0,0,0,0.0641025641,0.2321428571,0,1,1,1,1,0.0192307692,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
1,0,2,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,6,0,0,0,0,0.9230769231,1.0000000000,0,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
2,0,2,75,0,0,0,0,0,5,1,0,0,10,1,0,0,0,1,0,7,28,32,0,0,1,0.2142857143,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,2,80,0,0,0,0,0,4,1,0,0,8,1,0,0,0,1,0,19,6,47,0,0,1,0.0000000000,0.1600000000,0,1,1,0,1,0.0243902439,0,0,0,0,0,1,0,0,1,-1,1,-1,0,1,0
1,0,4,35,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,16,12,0,0,0,0,0.2142857143,0.3777777778,0,1,1,0,0,0.0000000000,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
3,1,2,94,13,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,15,72,0,0,0,0,0.3954802260,0.1255813953,0,1,0,0,0,0.0960451977,0,0,0,0,0,1,0,0,1,-1,1,1,0,0,0
2,1,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37,1,0,0,0,1,1.0000000000,0.3333333333,0,1,1,0,1,0.0000000000,1,0,0,0,0,1,0,0,1,1,1,-1,0,-1,1
4,0,2,45,1,0,0,0,0,0,0,0,0,11,1,0,1,0,0,0,14,24,0,0,0,0,0.1130434783,0.2380952381,0,1,1,0,0,0.6173913043,1,0,0,0,0,0,0,0,1,1,0,1,1,-1,1
1,0,5,74,5,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,15,52,0,0,0,0,0.2395833333,0.5813953488,0,1,0,0,0,0.0208333333,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,0,6,121,9,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,16,98,0,0,0,0,0.2356687898,0.2500000000,0,1,1,0,0,0.0318471338,0,0,0,0,1,1,0,0,1,-1,1,1,0,1,0
3,1,2,59,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,20,32,0,0,0,0,0.0000000000,0.6818181818,0,1,1,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
1,0,4,79,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,54,0,0,0,0,0.2098765432,0.5000000000,0,1,0,0,0,0.0493827160,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,0
5,2,4,146,0,0,0,0,7,0,1,0,0,0,1,1,0,1,1,0,16,33,89,0,0,0,0.6764705882,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,0,-1,1,1,1,-1,0
3,1,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,22,0,0,0,0,0.0000000000,0.0000000000,0,1,0,1,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
1,0,3,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,27,0,0,0,0,0.1328125000,0.9770992366,0,1,1,0,0,0.0390625000,0,0,0,1,1,1,0,0,1,0,-1,1,-1,1,0
2,0,5,71,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,48,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1,0,2,48,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,20,21,0,0,0,0,0.1715976331,0.4590163934,0,1,0,1,0,0.0650887574,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
2,0,2,70,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,14,24,24,0,0,0,0.0800000000,0.1538461538,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4,1,1,58,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,29,0,0,0,0,0.0000000000,0.0000000000,0,0,0,0,0,0.0105263158,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
4,1,3,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,17,0,0,0,0,1.0000000000,1.0000000000,0,1,0,1,0,0.0000000000,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1,1
2,1,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,24,0,0,0,0,0.0854700855,0.1034482759,0,1,0,0,0,0.0085470085,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,0,0,0,0,0.0000000000,0.0714285714,0,1,0,0,0,1.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,20,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,1,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,32,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,0,2,23,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,13,3,0,0,0,0,0.1391304348,0.0322580645,0,1,1,0,0,0.1217391304,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,5,92,1,0,0,0,0,0,3,2,0,7,1,0,0,0,0,0,12,30,42,0,0,0,0.0624060150,0.6710526316,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,1,1,-1,-1,1,0,1,0
1,0,4,64,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,14,43,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
2,1,6,95,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,35,53,0,0,0,0,0.0000000000,0.0714285714,0,1,0,0,0,1.0000000000,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,1.0000000000,0.1428571429,1,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
2,0,2,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,15,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,1,61,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,16,15,22,0,0,0,0.0603448276,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
2,1,3,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.1862745098,0.2941176471,0,0,0,0,0,0.0392156863,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0
2,0,1,55,0,0,0,0,1,0,1,0,0,4,1,1,0,0,1,0,12,28,7,0,0,0,0.2424242424,0.3125000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0
2,1,4,61,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,38,0,0,0,0,0.6486486486,0.0454545455,0,0,0,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
3,1,4,51,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,21,23,0,0,0,0,0.0253164557,0.8461538462,0,0,0,0,0,0.0632911392,0,0,0,0,1,1,0,0,1,1,-1,1,-1,1,0
1,0,4,70,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,13,50,0,0,1,0,0.1549295775,0.4509803922,0,1,0,0,0,0.0281690141,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,1,4,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,25,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1,0,2,50,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,25,0,0,0,0,0.2553191489,0.8880597015,0,0,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,-1,1,0,1,0
6,4,4,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,27,27,0,0,2,0,0.7857142857,0.0588235294,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,1
3,1,4,120,1,0,0,0,0,0,0,0,0,42,1,1,0,0,0,0,16,97,0,0,3,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,1,1,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,7,0,0,0,0,0.0055370986,0.0471698113,0,1,0,0,0,0.0110741971,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
2,1,6,60,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,23,30,0,0,0,0,0.0206611570,0.0419580420,0,0,0,0,0,0.4669421488,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3,2,5,96,6,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,34,55,0,0,0,0,0.1561338290,0.3428571429,0,1,0,0,0,0.0520446097,0,0,0,0,0,1,0,0,0,-1,0,1,0,1,0
1,0,3,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,19,0,0,0,0,1.0000000000,0.1428571429,1,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,1,6,87,1,0,0,0,0,0,0,0,0,25,1,1,0,0,0,0,21,59,0,0,1,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,2,121,2,0,0,0,3,0,4,3,0,4,1,0,0,0,0,0,16,23,74,0,0,0,0.0063559322,0.2500000000,0,1,0,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,-1,1,1,0,1,0
2,0,3,63,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,17,39,0,0,0,0,0.0727272727,0.3611111111,1,1,1,0,0,0.0454545455,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
2,0,2,79,0,0,0,0,0,0,4,0,0,7,1,1,0,0,1,0,9,16,46,0,0,0,0.0972222222,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
2,1,14,112,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,89,0,0,0,0,0.0588235294,0.0588235294,0,0,0,0,0,0.0000000000,0,0,0,0,1,0,0,0,1,-1,1,1,1,1,0
1,0,3,47,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,8,32,0,0,0,0,0.0960000000,0.2222222222,0,1,0,0,0,0.0080000000,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
1,0,4,41,0,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,15,12,6,0,0,0,0.6562500000,0.3529411765,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,0,6,52,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,12,33,0,0,0,0,0.0666666667,0.0769230769,0,1,1,0,0,0.8666666667,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,27,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,3,30,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,12,11,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,3,55,2,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,14,34,0,0,0,0,0.0393013100,0.1875000000,0,1,0,0,0,0.0305676856,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
3,0,5,69,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,45,0,0,0,0,0.0000000000,0.0000000000,0,1,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,1,2,51,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,13,17,13,0,0,0,0.0000000000,0.0000000000,0,0,0,0,0,0.0000000000,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,1,2,45,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,15,23,0,0,0,0,0.0136363636,0.0857142857,0,1,1,0,0,0.0090909091,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
4,1,5,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,31,0,0,0,0,1.0000000000,1.0000000000,1,1,0,0,0,0.0000000000,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
2,0,4,60,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,15,38,0,0,0,0,0.1354166667,0.2857142857,0,0,0,0,0,0.0312500000,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2,1,1,90,10,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,14,69,0,0,0,0,0.0769230769,0.3166666667,0,1,0,0,0,0.0683760684,0,0,0,0,0,1,0,0,1,-1,1,1,0,1,0
1,0,5,95,7,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,75,0,0,0,0,0.0877192982,0.9866666667,0,1,1,0,0,0.0877192982,0,0,0,1,0,1,0,0,1,-1,-1,1,-1,1,0
2,1,3,88,7,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,17,64,0,0,0,0,0.0680147059,1.0000000000,1,1,1,0,1,0.0165441176,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1,0
2,0,3,43,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,19,17,0,0,0,0,0.0000000000,0.7857142857,0,1,0,0,0,1.0000000000,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1,1
2,0,4,143,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,122,0,0,0,0,0.0134228188,0.2407407407,0,1,0,0,0,0.0604026846,0,0,0,0,0,1,0,1,1,-1,1,1,0,1,0
2,1,6,95,1,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,35,53,0,0,0,0,0.0000000000,0.0714285714,0,1,0,0,0,1.0000000000,0,0,0,0,0,1,0,0,1,-1,1,1,1,-1,1
3,2,5,121,5,4,0,0,0,0,0,0,0,24,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1,1
3,1,2,125,8,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,28,90,0,0,0,0,0.3600000000,0.4375000000,0,1,1,0,1,0.0160000000,0,0,0,0,1,0,0,0,1,-1,1,-1,0,0,0
2,0,3,42,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,12,23,0,0,0,0,0.0000000000,1.0000000000,1,1,0,0,0,1.0000000000,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,2,71,0,0,0,0,2,0,0,0,0,8,1,1,0,0,0,0,37,27,0,0,0,0,0.1666666667,0.0000000000,0,1,1,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,12,0,0,0,0,0.0582959641,0.1578947368,0,1,0,0,0,0.0269058296,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0
7,1,2,129,1,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,15,13,93,0,1,0,0.0000000000,0.6666666667,0,0,0,0,0,0.0000000000,1,0,0,0,0,1,0,0,1,-1,0,1,-1,1,1
2,0,1,73,0,0,0,0,0,0,3,2,0,6,1,1,0,0,1,0,20,12,33,0,0,0,0.0555555556,0.1212121212,0,0,0,0,0,0.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,-1,1,0
2,1,1,48,0,0,0,0,4,0,0,0,0,6,1,1,0,0,1,0,11,30,0,0,0,0,0.2238805970,0.7647058824,0,1,1,0,1,0.0149253731,0,0,0,0,1,0,0,0,1,1,-1,-1,0,1,0
5,1,2,56,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,26,23,0,0,0,0,0.0000000000,1.0000000000,0,1,1,0,0,1.0000000000,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1,1
3,0,3,72,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,17,48,0,0,0,0,0.0000000000,0.0000000000,0,1,1,0,0,1.0000000000,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1,0,1,98,1,1,0,0,1,2,3,2,0,4,1,1,0,0,0,0,18,20,52,0,0,0,0.0350877193,0.9473684211,0,1,0,0,0,0.0000000000,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,1,0
